date,target,market_1,market_2,market_3,market_4,market_5,should_be_impacted_1,should_be_impacted_2,should_be_impacted_3,should_be_impacted_4,should_be_impacted_5,should_be_impacted_6,should_be_impacted_7,should_be_impacted_8,should_be_impacted_9,should_be_impacted_10,should_be_impacted_11,should_be_impacted_12,should_be_impacted_13,should_be_impacted_14,should_be_impacted_15,should_be_impacted_16,should_be_impacted_17,should_be_impacted_18,should_be_impacted_19,should_be_impacted_20,should_be_impacted_21,should_be_impacted_22,should_be_impacted_23,should_be_impacted_24,should_be_impacted_25,should_be_impacted_26,should_be_impacted_27,should_be_impacted_28,should_be_impacted_29,should_be_impacted_30,some_times_impacted_some_times_not_1,some_times_impacted_some_times_not_2,some_times_impacted_some_times_not_3,some_times_impacted_some_times_not_4,some_times_impacted_some_times_not_5,may_be_not_impacted_2,may_be_not_impacted_3,may_be_not_impacted_4,may_be_not_impacted_5,may_be_not_impacted_6,may_be_not_impacted_7,may_be_not_impacted_8,may_be_not_impacted_9,may_be_not_impacted_10,may_be_not_impacted_11,may_be_not_impacted_12
2015-11-17,676522.48,19038913.48,27594938.28,14738795.16,56685423.25,27287786.99,1400544.838,2641373.143,587712.9143,1824460.99,91148.19048,335297.71,52030.16,6471364.2,668081.4,4050105.42,519473.6,189122.978,402886.128,47991.132,16449.4,118495.944,4657.92,75625.02,12492.892,84747.5,9168.12,19066.77,16860.443,21305.4,6345.83,593864.48,50697.25,13106.61,54517.44,12657.13,54890.55,10545.15,23712.5,18194.16,2552.27,358.94,100.45,1171.6,886.9,162.36,1460.91,432.59,4517.7,246.76,1899.53,197.89
2015-11-18,606800.72,18274200.67,28619778.72,14790445.42,56740872.47,26149519.37,1319489,2511750.6,581995.44,1808037.32,94307.84,332035.86,47228.09,5860751.4,594049.18,3851350.92,485004.536,187283.148,380247.024,46185.004,16209.16,117429.228,4706.752,78246.036,12898.648,86168.75,9450.48,19317.48,16724.255,21218.7,6448.83,585819.52,51086.14,13320.45,54207.88,12772.39,51788.88,9854.24,23385,17832.96,2675.96,350.72,102.91,1178.85,941.78,166.05,1394.22,456.12,4357.65,276.61,1734.55,198.66
2015-11-19,617318.28,16877003.13,26325680.16,13657633.84,56796321.69,24258940.32,1367488.84,2607410.7,629669.04,1801235.68,93836.8,359234.26,61362.21,6083958.3,669783.76,3998029.74,546837.152,202624.268,378816.576,48417.544,16128.2,116987.472,4934.272,77855.22,13895.12,86651.25,9503.52,20250.78,16531.225,22132.5,6452.95,662249.28,55940.56,13760.01,62527.85,12376.89,50892.66,9848.19,23641.75,18102.57,2642.71,398.67,123.41,1376.05,1028.51,178.35,1630.77,506.8,5055.6,278.6,2038.52,210.98
2015-11-20,634922.12,16867365.36,25753531.44,13506419.28,56851770.91,24276142.37,1428091.8,2739039.3,642211.44,1908277.12,96199.68,366389.86,62317.71,6391091.7,698043.52,4199860.26,569909.504,206660.348,401328.384,51133.644,16534.32,123939.648,5211.072,79815.672,12831.6,84240,8707.92,19904.91,15232.395,20456.4,6239.74,644438.08,54323.91,13194.9,60849.25,12051.45,58053.06,11568.81,25111,20209.14,2685.27,387.71,136.12,1322.4,1050.07,170.97,1671.24,537.57,5133.15,328.35,2234.01,191.73
2015-11-21,652450.48,19514907.9,30016997.4,15624040.78,56907220.14,27925679.83,1453916.16,2830461.3,675252.24,2029721.12,105779.2,385240.06,70479.5,6604409.7,708917.6,4340040.66,578787.52,217292.708,426869.184,52981.22,18180.8,131827.248,5399.36,87763.68,12376.136,81773.75,8697,19460.22,14629.346,20381.1,6105.84,635671.52,53435.87,12745.62,60427.42,12285.36,56183.4,11496.21,23970.25,19753.77,2577.54,386.34,123.82,1307.9,900.13,151.29,1671.24,508.61,5138.1,308.45,2273.56,187.88
2015-11-22,618946.88,19083705.55,29778083.4,15324135.7,56962669.36,27279460.87,1396129.08,2740015.8,652672.8,1956994.4,99164.16,372358.2,58899.75,6393370.2,688779.82,4201357.56,562346.264,210026.76,411574.08,49614.512,17043.84,127103.76,5056.256,82275.264,12681.32,83455,8742.24,19661.52,14852.834,20482.2,6086.27,644056.16,54203.22,13195.17,61352.83,12488.76,55472.04,11040.04,23516,19117.8,2463.16,419.22,124.64,1416.65,992.74,211.56,1681.5,609.97,5138.1,312.43,2248.7,220.99
2015-11-23,596279.08,18457471.98,29204076.72,14931699.1,57018118.58,26379131.35,1365367.92,2692946.7,659933.04,1897832.16,95585.28,376500.26,59100.86,6283542.3,705530.4,4129184.94,576022.08,212363.068,399131.712,48799.368,16428.72,123261.264,4973.184,79305.912,12253.6,84028.75,8901.36,19897.59,14792.015,20749.5,6162.49,642551.36,53957.37,13197.87,60942.99,12057.1,55865.16,11204.6,23781.25,19522.86,2538.97,469.91,126.69,1305,991.27,148.83,1689.48,568.34,5169.45,318.4,2107.45,227.15
2015-11-24,630978.12,19089786.08,29725166.64,15307494.48,57073567.8,27283446.62,1396778.48,2753756.1,673963.68,1925966.04,98862.08,384504.92,61602.45,6425430.9,722028.4,4222426.02,589491.68,216878.056,405048.528,49503.356,16991.92,125088.516,5044.928,82024.632,12694.036,87213.75,9547.2,20014.71,15771.521,21060.9,6572.43,615144.64,51834.12,13901.49,57316.56,13266.2,55263.78,10776.26,23855.75,19128.12,2358.09,383.6,109.88,1294.85,921.2,169.74,1569.78,530.33,4765.2,294.52,1931.17,211.75
2015-11-25,642279.72,19602523.58,28910579.88,15529109.82,57129017.02,28007027.87,1377809.88,2711840.4,670035.6,1882750.6,97233.92,382263.9,57881.46,6327627.6,711551.44,4158155.28,580937.888,215614.02,395959.92,48061.468,16712.08,122281.74,4897.984,80673.768,11904.488,85706.25,9277.32,19643.22,15254.026,20481.9,6609.51,582299.52,49901.59,13426.29,54107.6,12683.12,52936.65,10297.1,24062,18959.13,2440.55,417.85,108.24,1220.9,900.62,170.97,1440.39,459.74,4346.1,260.69,1783.14,214.83
2015-11-26,672352.72,18749118.2,27304904.64,14558299.6,57184466.25,26889886.96,1452584.04,2832237.9,703896.96,1923626.4,99425.28,401582.24,67507.44,6608555.1,785377.8,4342764.78,641212.56,226510.432,404556.48,51855.216,17088.72,124936.56,5284.608,82491.912,12933.328,84707.5,9093.24,20058.63,15212.607,21048.3,6401.45,650254.88,53873.93,13664.97,61643.86,12174.62,50121.63,9880.86,23033.5,18150.3,2444.54,450.73,116.03,1313.7,964.81,172.2,1707.15,497.75,4997.85,324.37,2072.42,224.84
2015-11-27,623808.88,17982455.01,25868938.68,14021202.4,57239915.47,25712786.96,1413832.2,2747675.7,677508,1836244.92,93271.04,386527,55405.35,6411243.3,760302.3,4213102.74,620739.96,218018.6,386179.344,49479.492,16030.96,119261.268,5042.496,77385.816,13077.828,86653.75,8737.56,21081.6,15267.703,20526.6,6288.15,653336.64,53158.73,13801.86,62367.62,12442.43,56048.85,11130.79,23743.25,19424.82,2455.18,408.26,126.28,1371.7,942.27,189.42,1715.13,570.15,5006.1,284.57,2224.97,220.99
2015-11-28,627187.12,20190684.06,29767285.08,15816102.78,57295364.69,28737303.69,1397069.52,2747331.9,691644.72,1939747.8,101969.92,394592.18,58804.2,6410441.1,737583.24,4212575.58,602191.248,222567.724,407946.96,51075.868,17526.08,125983.62,5205.184,84603.168,12569.188,85312.5,9038.64,20812.59,14955.848,19936.5,6073.91,645971.04,53510.37,13550.22,61926.17,12159.93,56567.16,11382.47,23891.25,19766.67,2390.01,441.14,123.41,1444.2,984.9,202.95,1734.51,575.58,5030.85,312.43,2343.62,230.23
2015-11-29,628868.76,19484593.39,29846570.52,15505428.7,57350813.91,27801875.73,1394289.68,2750479.2,693975.36,1965778.72,106631.68,395921.84,57673.07,6417784.8,729604.34,4217401.44,595676.968,223317.712,413421.504,51527.4,18327.32,127674.288,5251.2,88470.972,13094.012,85501.25,8324.16,20893.11,14407.313,19199.4,5988.42,633812.96,52717.69,14555.43,60719.54,12275.19,56100.33,11262.68,23922.75,19773.12,2399.32,420.59,118.08,1467.4,1015.28,173.43,1712.28,537.57,4935.15,324.37,2237.4,252.56
2015-11-30,664676.88,21606370.66,31576488.84,16434558.44,57406263.13,30743304.1,1389023.08,2735844.3,681716.88,1948823.12,102832.64,388928.22,51616.11,6383636.7,733906.96,4194961.26,599189.792,219372.996,409855.584,52066.852,17674.36,126573.048,5306.176,85318.956,11466.364,81417.5,8188.44,19773.15,13563.995,18803.7,5961.64,602208.64,49855.4,13208.13,57045.15,11483.06,55094.13,11328.02,23546.25,19727.97,2480.45,434.29,102.5,1370.25,992.74,200.49,1651.86,483.27,4791.6,294.52,1988.8,224.07
2015-12-01,639199.32,20668978.03,31702145.28,15906646.04,57461712.36,29417183.24,1347761.36,2658480.3,686346.96,1907070.44,113971.2,391569.74,51951.9,6203120.7,726069.68,4076336.46,592791.136,220862.932,401074.608,55162.892,19588.8,123861.276,5621.696,94560.48,9585.552,77243.75,8564.4,16367.52,13429.553,18481.8,5998.72,542074.72,46224.27,11498.76,47870.62,12339.6,52704.99,10470.13,21974,18032.91,2324.84,368.53,86.92,1115.05,845.25,157.44,1471.74,434.4,4306.5,252.73,1762.8,217.14
2015-12-02,588108.88,19004025.86,29639079.6,14740806.56,57517161.58,27059374.46,1371294.8,2667932.55,689307.84,1812782.56,100715.52,393258.96,51752.61,5546973.6,656375.12,4090829.91,609101.868,221815.728,352870.224,49574.32,17234.36,117737.424,5105.632,83562.408,9330.076,74026.25,8419.32,15320.76,13096.358,17832.9,5744.31,505683.2,43430.52,11145.87,44937.43,11579.11,46757.88,8409.5,20996.25,15505.8,2133.32,343.87,89.38,1119.4,788.9,134.07,1360.02,381.91,3865.95,238.8,1544.71,186.34
2015-12-03,593167.4,18669214.77,26848121.04,13912896.52,57572610.8,26547705.48,1371294.8,2667932.55,689307.84,1812782.56,100715.52,393258.96,50206.52,5594158.5,693403.64,4090829.91,609101.868,221815.728,321215.136,41319.888,12971.64,117737.424,5105.632,83562.408,11069.856,81971.25,9381.84,17591.79,14648.358,20306.4,6358.19,581602.56,50709.17,12415.14,52251.33,13138.51,43342.65,7861.37,19862,14748.57,2190.51,374.01,113.57,1189,847.21,135.3,1521.33,490.51,4473.15,228.85,1711.95,200.97
2015-12-04,562197.48,17212315.94,24809970.12,12991524.02,57628060.02,24512942.11,1371294.8,2667932.55,689307.84,1812782.56,100715.52,393258.96,49038.99,5405542.8,671627.74,4090829.91,609101.868,221815.728,310683.024,39038.992,12549.68,117737.424,5105.632,83562.408,13046.616,82963.75,9712.56,19299.18,14825.674,21136.8,6250.04,646233.28,53914.16,14072.67,60118.95,12983.7,50752.26,9638.86,23312.5,17804.58,2423.26,421.96,121.36,1423.9,877.59,182.04,1721.97,595.49,4926.9,296.51,2220.45,209.44
2015-12-05,631787.32,19007706.27,27345062.16,14372964.22,57683509.24,27093982.69,1394828.24,2677384.8,692268.72,1718494.68,87459.84,394948.18,48999.86,6247231.2,766025.5,4105323.36,625412.6,222768.524,361415.376,45035.136,15032.16,111613.572,4589.568,72564.336,18855.516,88518.75,9282,21841.05,15024.136,20458.8,6373.64,662222.88,54011.01,17479.53,63390.04,12709.11,56240.73,11353.43,24067.5,19756.35,2467.15,378.12,123.41,1464.5,888.86,190.65,1753.89,544.81,5006.1,314.42,2250.96,217.14
2015-12-06,594718.48,18903137.2,27726025.08,14746853.22,57738958.46,26867542.92,1390858.4,2717107.2,729393.6,1887596.72,107274.24,416128.4,60809.84,6339916.8,768719.2,4166231.04,627611.84,234715.12,396979.104,53363.672,18437.76,122596.488,5438.336,89004.096,19002.328,89462.5,9327.24,24102.93,14665.818,19787.4,6412.78,658982.72,54648.73,18428.04,65050.11,12896.69,57042.18,12473.89,24279,21584.28,2715.86,397.3,124.23,1463.05,929.04,193.11,1767.57,541.19,4941.75,318.4,2257.74,228.69
2015-12-07,619089.68,18544493.28,28236580.32,14712223.32,57794407.69,26446388.46,1414504.04,2812904.1,769728.96,2121882.76,151183.36,439140.24,72348.64,6563442.9,800379.3,4313119.62,653460.36,247694.832,446251.632,73162.628,25984.64,137813.004,7456.064,125434.944,20047.352,87685,9193.08,25684.05,13841.706,18541.2,6365.4,644013.92,53616.16,18725.58,65094.8,12488.76,57817.89,13525.38,24438,23217.42,2827.58,400.04,114.8,1322.4,981.96,175.89,1741.92,532.14,4923.6,268.65,2111.97,214.83
2015-12-08,630987.64,18641086.81,28730559,14814340.14,57849856.91,26644150.2,1407593.88,2828572.2,769641.6,2227364.44,158819.84,439090.4,69038.97,6600001.8,811657.8,4337144.04,662668.56,247666.72,468435.408,81238.08,27297.16,144663.876,8279.04,131770.836,20932.848,85750,9514.44,26057.37,13705.906,18254.4,6514.75,601520.48,51849.02,19687.05,60852.52,13171.28,56749.68,13800.05,24105,24153.96,2791.67,347.98,101.27,1260.05,892.78,169.74,1572.63,541.19,4601.85,266.66,1899.53,206.36
2015-12-09,627141.56,18780119.75,29478920.64,15038584.54,57905306.13,26859863.46,1338245.44,2712393.9,739848.72,2233522,165678.08,422093.18,55783.91,6328919.1,771382.24,4159003.98,629786.048,238079.524,469730.4,87499.868,28475.92,145063.8,8917.184,137461.032,19858.924,79418.75,8751.6,25735.29,12555.001,17011.5,6231.5,561742.72,49727.26,18153.72,57916.06,12231.12,53353.17,13163.59,24157,24552.57,2602.81,390.45,109.88,1207.85,867.79,182.04,1473.45,403.63,4215.75,320.39,1768.45,197.12
2015-12-10,670941.04,19690885.06,28835381.64,15223980.44,57960755.35,28121377.92,1377943.16,2784684.6,743258.88,2315840.08,173232.64,424038.72,55655.6,6497597.4,821292.34,4269849.72,670534.568,239176.896,487042.656,98535.712,29774.36,150410.232,10041.856,143728.956,21872.676,86093.75,9019.92,31999.38,13361.944,17996.7,6505.48,648558.24,56144.69,20177.37,70525.18,12500.06,49818.6,12446.06,23019,23822.43,2629.41,430.18,115.62,1445.65,960.89,180.81,1782.39,552.05,4913.7,286.56,2229.49,231
2015-12-11,625813.52,17656569.79,25865007.48,13702593.08,58016204.57,25253910.17,1306796.8,2649912.3,683523.36,2253756.2,159508.48,389958.84,33574.45,6183128.7,759125.54,4063198.86,619779.208,219954.312,473985.84,94696.748,27415.52,146377.98,9650.624,132342.192,20583.736,86438.75,8934.12,34854.18,13329.255,17757.6,6547.71,636331.52,54626.38,20134.44,70671.24,12872.96,58378.32,15335.54,25236.5,27820.14,2582.86,376.75,122.59,1365.9,917.28,185.73,1796.64,581.01,5039.1,246.76,2250.96,222.53
2015-12-12,634622.92,19261882.82,29825122.08,15290972.52,58071653.8,27517777.43,1373570.76,2842979.4,746740.8,2579990.48,185008.64,426025.2,56279.86,6633618.6,790644.02,4359235.08,645512.104,240297.36,542595.936,102970.648,31798.36,167566.392,10493.824,153499.356,19009.264,82215,8879.52,32440.41,13063.378,17456.4,6688.82,630713.6,54665.12,18218.52,69846.11,12911.38,57534.75,15085.07,24750.5,27194.49,2601.48,379.49,143.5,1418.1,920.22,184.5,1818.87,584.63,4992.9,304.47,2300.68,226.38
2015-12-13,629391.68,19051865.54,30184064.04,15196379.76,58127103.02,27219862.36,1355838.4,2810095.2,743374.32,2564404.52,180789.76,424104.58,53058.46,6556888.8,801830.54,4308812.64,654645.208,239214.044,539318.064,102598.244,31073.24,166554.108,10455.872,149999.004,18055.564,82710,9040.2,32103.69,12875.198,17070.6,7041.08,624272,54502.71,17354.79,68739.76,12895.56,57107.7,14671.25,24660.75,26775.24,2499.07,432.92,124.64,1535.55,960.89,209.1,1834.83,600.92,5093.55,368.15,2428.37,224.84
2015-12-14,617955.44,18847571.71,29316259.44,14982331.2,58182552.24,26920977.3,1351953.56,2789437.5,713924.64,2509250.32,158443.52,407303.16,41473.25,6508687.5,779425.38,4277137.5,636352.776,229737.288,527718.624,94248.356,27232.48,162971.928,9604.928,131458.608,16509.992,78676.25,8679.84,27248.7,12298.533,16630.5,6663.07,601930.56,52042.72,15373.26,65294.27,12262.76,56948.58,14230.81,24710.75,26303.1,2296.91,426.07,115.21,1376.05,1013.81,180.81,1804.05,590.06,4997.85,244.77,2165.08,238.7
2015-12-15,587324.16,18737830.63,29197716.6,14996836.42,58238001.46,26673340.79,1343102.68,2760931.8,702486.72,2453238.64,150791.68,400777.68,36987.86,6442174.2,768443.26,4233428.76,627386.552,226056.624,515938.848,90958.892,25917.32,159334.056,9269.696,125109.972,17392.02,79995,9244.56,26868.06,13209.654,17623.5,6659.98,569210.4,50053.57,16669.26,61859.68,13322.7,54347.67,12921.59,23689.75,24097.2,2316.86,380.86,116.85,1212.2,869.75,164.82,1677.51,550.24,4610.1,250.74,2015.92,214.06
2015-12-16,582528.12,19138421.28,29291591.16,15205438.18,58293450.68,27192997.66,1298066.96,2640339,656894.16,2276271.84,131200,374766.54,21278.53,6160791,716921.32,4048519.8,585322.064,211385.172,478721.088,80705.536,22550,147840.336,8224.768,108855,16612.876,80303.75,9076.08,27113.28,13179.681,17673,6829.93,548989.76,48906.27,16100.91,59638.26,13008.56,51161.76,11914.87,23646.25,23250.96,2476.46,376.75,107.42,1229.6,865.34,159.9,1541.28,501.37,4331.25,302.48,1864.5,215.6
2015-12-17,621158.92,18786465.83,28077486.84,14575871.76,58348899.91,26763001.54,1368340.88,2764174.5,701335.44,2367766.12,138926.08,400120.86,38011.61,6449740.5,807601.92,4238400.9,659357.184,225686.148,497963.184,90746.628,23877.92,153782.748,9248.064,115265.232,16556.232,80840,8940.36,27213.93,13143.888,18201.9,6585.82,615021.44,52568.69,15600.6,66688.38,12616.45,49534.29,11474.43,23322.5,22660.14,2367.4,467.17,120.54,1522.5,965.3,199.26,1911.78,537.57,5096.85,310.44,2332.32,246.4
2015-12-18,627059.28,18840282.08,27240397.08,14228017.04,58404349.13,26835525.8,1382199.96,2772686.7,689803.92,2326839.88,131776,393541.98,33346.04,6469602.3,796421.24,4251452.94,650228.848,221975.364,489356.016,86582.988,22649,151124.652,8823.744,109332.9,17012.852,80937.5,9088.56,27464.64,13182.3,17721.3,6701.18,612379.68,52385.42,16364.97,67040.45,13076.36,54973.62,12637.24,24412.25,24164.28,2304.89,382.23,117.67,1387.65,986.37,189.42,1921.47,658.84,5101.8,268.65,2411.42,246.4
2015-12-19,609891.32,20452842.93,30737141.76,15841163.4,58459798.35,29016246.59,1363763.8,2764405.8,696939.36,2376787.12,132940.8,397612.84,35542.78,6450280.2,773839.42,4238755.56,631792.184,224271.512,499860.384,83772.06,22849.2,154368.648,8537.28,110299.32,18683.272,83360,9165,27999,13680.686,18186.3,6834.05,616512.16,52704.28,16586.1,68220.92,13147.55,54651.87,12502.93,24340,23974.65,2326.17,442.51,136.12,1492.05,1015.28,212.79,1933.44,676.94,5052.3,316.41,2516.51,266.42
2015-12-20,595390.32,20171210.77,30414965.88,15871661.92,58515247.57,28596747.52,1360828.24,2748367.8,701260.56,2347877.24,133291.52,400078.14,36430.94,6412858.2,770614.28,4214163.96,629159.056,225662.052,493780.368,83015.948,22909.48,152490.996,8460.224,110590.308,17987.36,83045,9002.76,27122.43,13373.002,18176.1,6747.53,610566.88,51846.04,15881.13,68327.74,12999.52,54938.52,12449.69,24460.5,23607,2396.66,472.65,123,1650.1,1029.98,196.8,1884.42,628.07,5103.45,336.31,2500.69,271.04
2015-12-21,578454.92,20279915.64,29584265.88,15970955.66,58570696.79,28662145.11,1384728.88,2795103.9,721802.64,2368914.6,133214.72,411797.66,43030.26,6521909.1,793185.88,4285825.98,647587.376,232272.388,498204.72,83449.268,22896.28,153857.34,8504.384,110526.588,17225.556,85523.75,9030.84,28211.28,13612.689,18459.9,6739.29,613006.24,51750.68,15697.53,67883.02,12681.99,54320.76,12145.98,24439.25,23231.61,2186.52,471.28,122.59,1542.8,1069.18,220.17,1866.18,584.63,5009.4,264.67,2463.4,294.91
2015-12-22,596340.96,20681350.4,29866040.88,16124459.3,58626146.02,29233585.44,1375176.24,2765733.3,706761.12,2304956.68,127134.72,403216.28,36458.24,6453377.7,783822.9,4240791.06,639943.08,227432.104,484753.776,80331.248,21851.28,149703.372,8186.624,105482.088,17600.1,82266.25,9102.6,26445.33,13379.404,78.9,6880.4,557205.44,47894.56,16577.19,62874.47,12955.45,54509.13,12043.13,24484.5,23112.93,2464.49,446.62,110.29,1332.55,963.83,179.58,1663.83,443.45,4403.85,264.67,2075.81,245.63
2015-12-23,610381.6,21019383.12,29727169.68,16411680.1,58681595.24,29703063.58,1389726.88,2793473.1,713593.92,2333594.96,128296.96,407114.48,38493,6518103.9,791393,4283325.42,646123.6,229630.864,490776.672,80997.556,22051.04,151563.384,8254.528,106446.384,15741.252,77092.5,8505.12,25127.73,12603.792,16941.9,6337.59,517661.76,44720.86,14748.75,59187,11897.77,49919.22,10802.88,22815,21096.66,2556.26,386.34,95.94,1289.05,947.17,151.29,1513.35,419.92,4129.95,270.64,1831.73,209.44
2015-12-24,587539.04,18553801.09,26215369.44,14438158.5,58737044.46,26285784.34,1328401.08,2657699.1,701641.2,2220811.12,127119.36,400295.3,33507.11,6201297.9,798393.7,4075138.62,651839.24,225784.54,467057.184,83324.924,21848.64,144238.248,8491.712,105469.344,16145.852,82851.25,8910.72,26346.51,13477.083,18600,6529.17,597444.32,50061.02,14924.52,66403.89,12581.42,45923.67,9869.97,21345,19351.29,2227.75,461.69,109.06,1550.05,1134.84,193.11,1817.73,539.38,4793.25,306.46,2318.76,264.88
2015-12-25,558126.32,17620171.36,24707340.84,13567722.48,58792493.68,24954826.94,1251156.48,2490955.2,652666.56,2030640.68,113523.2,372354.64,16238.95,5812228.8,734888.08,3819464.64,599990.816,210024.752,427062.576,72066.14,19511.8,131886.972,7344.32,94188.78,15565.54,82457.5,8573.76,25508.37,13219.936,17836.5,6455.01,592085.12,49365.19,14729.04,65978.79,12601.76,53376.57,11424.82,23972.75,21773.91,2340.8,446.62,102.09,1458.7,1101.52,196.8,1814.31,575.58,4704.15,316.41,2432.89,265.65
2015-12-26,594847.68,21909922.56,29598555.48,16725325,58847942.9,30832794.99,1342904.12,2686536.9,700402.56,2191396.84,120471.04,399588.64,33991.23,6268586.1,784306.16,4119356.58,640337.632,225385.952,460871.088,76314.56,20705.96,142327.836,7777.28,99953.316,15315.844,83330,8586.24,26053.71,13263.683,17744.1,6623.93,585451.68,48505.46,14624.55,66323.23,12711.37,52283.79,11130.79,23578.75,21521.07,2336.81,400.04,135.3,1526.85,1101.03,234.93,1835.97,599.11,4781.7,292.53,2455.49,265.65
2015-12-27,615879.4,22620936.64,30360389.28,17019473.56,58903392.13,31845966.68,1313552.6,2617617.6,681847.92,2110921.76,115130.88,389002.98,26748.54,6107774.4,753757.12,4013680.32,615396.224,219415.164,443946.432,72011.504,19788.12,137101.104,7338.752,95522.652,14466.184,80706.25,8229,24708.66,12456.352,16907.7,6101.72,565503.84,47843.9,13270.23,63594.96,11566.68,52323.57,11156.2,23522.75,21306.93,2239.72,479.5,114.39,1719.7,1194.62,238.62,1784.67,528.52,4714.05,346.26,2185.42,283.36
2015-12-28,616764.08,22489117.62,29659545.24,16749527.66,58958841.35,31679275.91,1323061.72,2630568.6,683760.48,2124757.84,115328,390094.12,27318.2,6137993.4,759440.9,4033538.52,620036.68,220030.616,446856.288,71775.376,19822,137999.736,7314.688,95686.2,13396.884,73850,7316.4,22750.56,11592.567,16006.5,5890.57,527389.28,44589.74,12381.66,60259.56,10381.31,50610.69,10905.73,22696.5,20557.44,2069.48,469.91,100.04,1499.3,1123.57,179.58,1696.89,548.43,4478.1,284.57,2163.95,299.53
2015-12-29,606332.88,22686491.33,29716427.52,16740930.26,59014290.57,31911832.13,1250971.52,2474065.8,637837.2,1962255.68,105448.96,363894.3,11103.82,5772820.2,701667.24,3793567.56,572868.048,205252.74,412680.576,65074.616,18124.04,127445.472,6631.808,87489.684,13406.132,70063.75,7361.64,21636.09,11513.803,16203.9,5698.99,483846.88,40952.65,12827.97,56481.62,10980.21,47682.18,10178.52,20680,18653.4,1919.19,357.57,94.71,1220.9,920.71,145.14,1528.17,439.83,3971.55,244.77,2046.43,225.61
